s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
0,89656.8036175,43128.8719252,-1.7824059250948014,-0.080230053794709419,15.44790186120946,-22.44638100000001
0.99936447644927728,89656.5545252,43127.9041017,-1.8631314626873838,-0.081018993511077206,13.92025288279874,-22.446381000000006
1.9987047276712642,89656.2280852,43126.9595818,-1.9684677189287327,-0.1303601529697605,12.202880654416717,-7.885139579261944
2.9980174805578161,89655.7821350,43126.0652919,-2.1059001620408351,-0.14578929269998037,11.539101142907269,0.9999999999999977
3.9973238607613375,89655.2116086,43125.2448573,-2.2451400193882374,-0.13401857881482548,11.625380335569709,1.0000000000000047
4.996616837181989,89654.5370174,43124.5076239,-2.3778147002647878,-0.13249503130396811,11.711022752069615,1.0000000000000058
5.9959200623726741,89653.7713042,43123.8655255,-2.4999217427872034,-0.11266502085008437,11.796044267036029,0.9999999999999979
6.9952438704920903,89652.9384453,43123.3132628,-2.5991824551767682,-0.086420306145594969,11.880459080612685,0.9999999999999948
7.9945806647392752,89652.0611075,43122.8347731,-2.6764297150589886,-0.068376924383133142,11.964279399721772,1.0000000000000009
8.9939324130560028,89651.1531605,43122.4172374,-2.7344355235197217,-0.047799012364073773,12.04751779626161,0.9999999999999964
9.9932948207262111,89650.2263103,43122.0435074,-2.7732164205235743,-0.029840490330596797,12.130185895796512,0.9999999999999944
10.992646222134589,89649.2887411,43121.6975780,-2.8104420601699287,-0.044683179590316389,12.212293505701432,0.9999999999999908
11.991967012958918,89648.3366994,43121.3938370,-2.8673616822567274,-0.069321126647056641,12.293850261453732,1.0000000000000016
12.991242095451224,89647.3659777,43121.1566658,-2.9479314294054544,-0.092166632252961067,12.374865834263845,1.000000000000003
13.990502687134072,89646.3775959,43121.0096179,-3.0415594977366229,-0.095571096682989978,12.455353290830265,0.9999999999999896
14.989742795408896,89645.3797260,43120.9573074,-3.1386763165703835,-0.099193168860149852,12.535322325969362,0.9999999999999984
15.989078462192706,89644.3814727,43121.0038060,3.0707003876056147,-0.048748346624368256,12.614791997869547,1.0000000000000038
16.98844775955094,89643.3866323,43121.0988411,3.0423324285344759,-0.0080475621427842699,12.693766806753228,0.9999999999999979
17.98779559552592,89642.3926098,43121.2018717,3.0188491642736377,-0.038962021166821077,12.77225161888772,0.9999999999999943
18.987096309764375,89641.4033961,43121.3434985,2.9662213118583187,-0.066440520042745185,12.850253415581223,1.0000000000000007
19.986317385889151,89640.4258229,43121.5503644,2.886854336206341,-0.092642780888847101,12.927778424652336,0.9999999999999921
20.985531865967154,89639.4715152,43121.8465506,2.7966588537302024,-0.088196926091225022,13.004840789377717,0.9999999999999999
21.984871189659628,89638.5468120,43122.2255006,2.7337325094366238,-0.037892475026277961,13.081458733812807,0.9999999999999969
22.984237987412538,89637.6370886,43122.6391882,2.7073168038944893,-0.014984422593539017,13.157632621408503,1.0000000000000113
23.983506388635373,89636.7337503,43123.0664086,2.6648794847075887,-0.070024307243893552,13.233360608794687,1.0000000000000036
24.982639804307468,89635.8625727,43123.5556091,2.5800041979664234,-0.10015272226690571,13.308647558401383,1.0000000000000009
25.981874898787616,89635.0444242,43124.1292847,2.4921263756236574,-0.076036610055468301,13.383518596494099,0.9999999999999989
26.981021077223303,89634.2721898,43124.7632778,2.406934843466551,-0.094759458764142573,13.457966502394585,0.9999999999999938
27.980141428977635,89633.5632435,43125.4672924,2.3128997819492065,-0.093823553923258612,13.53200292207637,0.9999999999999954
28.979456694233885,89632.9230592,43126.2346223,2.2455663575549831,-0.041121105143038648,13.605650797135574,1.0000000000000107
29.978823042572973,89632.3148966,43127.0276364,2.2313688901997275,0.012694136697449409,13.678905888640147,1.0000000000000038
30.9781622840088,89631.6967402,43127.8128507,2.2517506484549945,0.028101373353600474,13.75176878780129,1.0000000000000016
31.977494742690368,89631.0567874,43128.5803960,2.2469764861786454,-0.03766256683513039,13.824247166139243,0.9999999999999991
32.976717733210798,89630.4462259,43129.3713835,2.1965134875995522,-0.063405951218115486,13.896339650841503,0.9999999999999947
33.976082409437133,89629.8868508,43130.1995316,2.1726100872854439,0.015516605844701591,13.96807019756138,0.9999999999999956
34.975374783928167,89629.3147441,43131.0188479,2.2029197031130177,0.045165479869263232,14.039429112075194,1.0000000000000127
35.974744651877096,89628.7062205,43131.8115894,2.2229415504198387,-0.0050774135702858648,14.110432648536413,0.9999999999999908
36.974055558169326,89628.1017628,43132.6073615,2.1999864816948129,-0.040878610315643917,14.181076522657467,1.000000000000008
37.973390725869102,89627.5302829,43133.4271672,2.1640808689833091,-0.031000786128434297,14.251371922620866,1.000000000000011
38.972740594752658,89626.9844578,43134.2642904,2.136980415298853,-0.023244190180099225,14.32132331227228,1.0000000000000056
39.972100029996966,89626.4582167,43135.1138724,2.1171008390075015,-0.016544001410624808,14.390935351293956,0.9999999999999938
40.971465783768728,89625.9460893,43135.9720434,2.1037364467233313,-0.010202909564627128,14.460212716024119,0.999999999999988
41.97083506735413,89625.4427368,43136.8353945,2.0966810702470258,-0.0039169823533526547,14.529160001866467,0.9999999999999925
42.970204998703053,89624.9427673,43137.7007100,2.0957029458391099,0.0019594892117093701,14.597781688411915,1.000000000000013
43.969573424397772,89624.4411051,43138.5650434,2.0999884045932204,0.0066169067520031391,14.66608219920793,1.0000000000000049
44.968940153011637,89623.9337392,43139.4260391,2.1079207697066189,0.0092581019089915065,14.734065987742536,0.9999999999999937
45.968305198746108,89623.4184300,43140.2823025,2.1181114315281047,0.011136623617819466,14.801737419053898,0.9999999999999892
46.967669403462295,89622.8936238,43141.1327772,2.1295218715207462,0.01169939556146327,14.86910081450969,1.000000000000011
47.967035103857548,89622.3589094,43141.9770594,2.1403100969336473,0.0098912844309279567,14.936160498362463,0.9999999999999976
48.96640269084677,89621.8158747,43142.8160164,2.1489130621984027,0.0073258174169463629,15.002920569236567,0.9999999999999996
