s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
0,89656.8036175,43128.8719252,-1.8005401170771635,-0.044170871075370322,12.055066609946657,1.0000000000000095
0.99765574791986988,89656.5550844,43127.9057222,-1.8628342120749155,-0.080837105647489346,12.137542686478616,-7.410720740272977
1.9951708702210047,89656.2296754,43126.9627771,-1.9678415156872717,-0.13026441282288206,11.512398987828064,-7.110998353483971
2.9926138180975128,89655.7852686,43126.0698073,-2.1050152442831447,-0.1458781642904661,10.878864836684778,1.0000000000000064
3.990244494551427,89655.2164868,43125.2502012,-2.2440689621164265,-0.13402192712356867,10.970185116385428,1.0000000000000058
4.9879002424703209,89654.5438683,43124.5133828,-2.376626795901509,-0.13269215067540491,11.060753725836326,1.000000000000001
5.9855219481826101,89653.7802139,43123.8714474,-2.4987831449778448,-0.11298065299631858,11.150583679567037,1.000000000000007
6.9830222337257792,89652.9494730,43123.3192913,-2.598146924239173,-0.086676644931638014,11.239684914005068,0.9999999999999933
7.9805747543261099,89652.0741725,43122.8407936,-2.6755490671113895,-0.068709072305142602,11.328089954061706,1.0000000000000082
8.9781992339260537,89651.1681178,43122.4232777,-2.7337849404291958,-0.048130209591735071,11.415816701686904,1.0000000000000036
9.9758537163102652,89650.2430482,43122.0496995,-2.7725218041083703,-0.029554104446240917,11.502877028434325,1.0000000000000022
10.973471961747506,89649.3074034,43121.7035623,-2.8092768023774704,-0.044154574415839594,11.589280237450321,0.9999999999999959
11.971020672738671,89648.3574961,43121.3989649,-2.8655650485471824,-0.068783710056488742,11.675038066068089,0.9999999999999934
12.968676420659801,89647.3888516,43121.1601241,-2.9456908445124332,-0.092072960184497371,11.760179647436562,0.9999999999999912
13.966301642824211,89646.4024369,43121.0109865,-3.0390457561891315,-0.095421902311645365,11.84470665674376,1.0000000000000036
14.963924652565703,89645.4063245,43120.9561062,-3.1366383303346379,-0.10061789111577855,11.928634532241858,0.9999999999999972
15.961510174004843,89644.4097547,43121.0011103,3.0715158515145844,-0.050043719292956895,12.011972895685005,1.0000000000000029
16.959144595330173,89643.4166212,43121.0957694,3.0430433078121446,-0.0070624232272369783,12.094741075745354,1.0000000000000082
17.956798623446165,89642.4241598,43121.1974255,3.0205531269638293,-0.038035181483982557,12.176948293622416,1.0000000000000104
18.954247808227912,89641.4364701,43121.3366155,2.9689891112488636,-0.065425864779083603,12.25858752528681,1.0000000000000102
19.950975209770647,89640.4606498,43121.5396927,2.890310005209483,-0.092670764132751993,12.339628151536937,1.0000000000000058
20.946689746985182,89639.5086274,43121.8314131,2.7993145668628769,-0.090419691627671883,12.420058453672107,0.9999999999999928
21.943896194272163,89638.5852765,43122.2080345,2.7348322970701644,-0.039070772332601027,12.500090595159937,1.0000000000000107
22.941550870378883,89637.6768868,43122.6205184,2.7091534176955125,-0.012420469107667925,12.579649209712462,0.9999999999999956
23.938927674440006,89636.7739285,43123.0441066,2.6688946780753735,-0.068375208928448325,12.65868586574221,1.0000000000000038
24.935423562458997,89635.9026575,43123.5277293,2.5843866998190168,-0.10151670228453064,12.737162934640493,0.9999999999999892
25.932587550557074,89635.0840297,43124.0971013,2.4965426258978454,-0.07497366509930159,12.815211570620898,1.0000000000000029
26.929470375589091,89634.3103727,43124.7257747,2.4121729927058424,-0.094554378244796441,12.892765927055365,1.000000000000011
27.925396876686399,89633.5998504,43125.4236484,2.3169843478624186,-0.096963600584021592,12.969782814374126,0.999999999999993
28.922660482700682,89632.9589739,43126.1877243,2.2465367219477419,-0.044524290738463361,13.046447541919715,0.9999999999999948
29.92031421089489,89632.3524000,43126.9797982,2.2300094654860279,0.011374068821930552,13.122694118223261,0.9999999999999923
30.917831974299027,89631.7369622,43127.7648319,2.2518726094058605,0.032468426055883098,13.198489930566286,1.0000000000000109
31.9154529956812,89631.0963638,43128.5296073,2.2504019137888767,-0.035418940903808697,13.273860722865221,1.0000000000000069
32.912582091979282,89630.4834710,43129.3161370,2.1983683555056519,-0.069025018136556066,13.348769107397887,1.0000000000000082
33.91023515698469,89629.9257869,43130.1433613,2.1704518658731633,0.01299315136622107,13.42329850717144,0.9999999999999947
34.907504813877573,89629.3576478,43130.9629739,2.2012778034975908,0.048852110225211187,13.49738797421252,0.9999999999999883
35.90514181338299,89628.7500564,43131.7542464,2.2245578740657472,-0.0021575524083135853,13.571100033727095,1.0000000000000036
36.902604857982126,89628.1442750,43132.5466866,2.2027228812405371,-0.041638458680981996,13.644401130669893,1.000000000000011
37.900144636490872,89627.5718640,43133.3636512,2.1662002885547276,-0.03160837367483868,13.717316128588834,1.000000000000007
38.897731718616654,89627.0254618,43134.1982917,2.138578862031403,-0.023777428683953022,13.789849017878874,0.9999999999999937
39.895349957930854,89626.4989908,43135.0456820,2.118211850817894,-0.017057659505749608,13.862004631889405,0.9999999999999938
40.89298976537949,89625.9870035,43135.9019263,2.1043539825733877,-0.010724930978509186,13.933788143553087,1.000000000000011
41.890641613626123,89625.4842007,43136.7636098,2.0967988481418405,-0.004421176292658484,14.005204594218318,1.0000000000000109
42.888297361412903,89624.9852014,43137.6275060,2.0953629203658224,0.0015425554113184378,14.076258992412987,0.9999999999999971
43.885949999728261,89624.4848749,43138.4906307,2.0993144929171783,0.0063792394927665117,14.146956298021076,1.0000000000000069
44.883598492474611,89623.9790675,43139.3505501,2.1070259203112145,0.0090801767532816303,14.217301765229958,1.0000000000000115
45.881243006293644,89623.4654933,43140.2058489,2.117074010234727,0.011063887181728476,14.287300602676805,1.0000000000000044
46.878883734226889,89622.9425122,43141.0554240,2.1285084965290131,0.011859793818647105,14.356957893896446,0.9999999999999923
